#Age      [M/H]   OII3727       HdA       HdF       CN1       CN2    Ca4227     G4300       HgA       HgF   HgVA125   HgVA200   HgVA275    Fe4383    Ca4455    Fe4531     C4668     Hbeta   Hbeta_p    OIII_1    OIII_2  OIII_2ne    Fe5015       Mg1       Mg2   Mgb5177    Fe5270    Fe5335    Fe5406    Fe5709    Fe5782    Na5895      TiO1      TiO2
00.6310   -0.40	  2.5527    9.0542	5.7973   -0.1902   -0.1471    0.1501   -0.5110    7.8697    5.5342    0.1025	0.0745    0.0576   -0.9556    0.1928	1.1131    1.1085    5.3573    5.1287   -0.5946    0.3753    0.0103    1.9697	0.0113    0.0583    0.9157    0.9221	0.7677    0.4484    0.2915    0.2466	1.0986    0.0210    0.0370
00.7079   -0.40	  2.5068    8.5783	5.5319   -0.1785   -0.1360    0.1778   -0.2148    7.2870    5.2169    0.0984	0.0718    0.0557   -0.7695    0.1949	1.1712    1.2704    5.1032    4.8974   -0.5771    0.3957    0.0107    2.0554	0.0119    0.0614    1.0016    0.9647	0.8222    0.4498    0.3062    0.2364	1.1290    0.0217    0.0390
00.7943   -0.40	  2.3901    7.9884	5.1729   -0.1663   -0.1261    0.1981	0.0923    6.5833    4.8335    0.0917	0.0668    0.0518   -0.5823    0.2194	1.2638    1.3207    4.8293    4.6528   -0.5508    0.4325    0.0121    2.1546	0.0127    0.0646    1.0470    1.0118	0.8541    0.4745    0.3200    0.2418	1.1454    0.0220    0.0393
00.8913   -0.40	  2.2394    7.3621	4.7821   -0.1520   -0.1138    0.2194	0.4644    5.8057    4.4263    0.0856	0.0625    0.0485   -0.3342    0.2569	1.3886    1.4811    4.5604    4.4147   -0.5546    0.4867    0.0139    2.3496	0.0130    0.0682    1.1068    1.1092	0.9167    0.5149    0.3512    0.2589	1.2054    0.0219    0.0394
01.0000   -0.40	  2.0817    6.6457	4.3534   -0.1366   -0.1006    0.2405	0.8111    5.0096    3.9980    0.0788	0.0575    0.0446   -0.0998    0.2895	1.4914    1.6084    4.2724    4.1529   -0.5383    0.5281    0.0154    2.4900	0.0141    0.0717    1.1573    1.1706	0.9526    0.5426    0.3720    0.2631	1.2231    0.0214    0.0384
01.1220   -0.40	  1.9478    5.9591	3.9492   -0.1215   -0.0875    0.2592	1.2138    4.1768    3.5633    0.0728	0.0532    0.0413    0.1565    0.3285	1.6037    1.8059    4.0004    3.9043   -0.5281    0.5735    0.0166    2.6324	0.0160    0.0764    1.2209    1.2501	1.0091    0.5826    0.4066    0.2797	1.2715    0.0212    0.0388
01.2589   -0.40	  1.7902    4.8165	3.2790   -0.0970   -0.0655    0.3134	1.8693    2.6961    2.7950    0.0627	0.0459    0.0358    0.6483    0.4136	1.8311    2.1438    3.4993    3.4598   -0.5406    0.6606    0.0190    2.9711	0.0232    0.0903    1.3710    1.4305	1.1472    0.6949    0.4913    0.3334	1.4057    0.0220    0.0421
01.4125   -0.40	  1.6229    4.5357	3.0719   -0.0908   -0.0598    0.3565	1.9975    2.4060    2.6666    0.0612	0.0448    0.0349    0.7553    0.4520	1.9310    2.2423    3.4332    3.4074   -0.5385    0.7108    0.0203    3.1213	0.0264    0.0976    1.4429    1.4966	1.2066    0.7371    0.5129    0.3566	1.5117    0.0237    0.0479
01.5849   -0.40	  1.6109    4.1371	2.8630   -0.0828   -0.0529    0.3817	2.1229    1.9600    2.4517    0.0584	0.0427    0.0332    0.9093    0.4662	1.9669    2.2708    3.3075    3.2919   -0.5343    0.7168    0.0210    3.1395	0.0270    0.1000    1.4958    1.5378	1.2326    0.7612    0.5222    0.3657	1.5546    0.0238    0.0480
01.7783   -0.40	  1.5707    3.2811	2.4044   -0.0649   -0.0371    0.4019	2.4702    1.0370    1.9949    0.0526	0.0384    0.0298    1.1949    0.4985	2.0701    2.4702    3.0933    3.0886   -0.5224    0.7532    0.0233    3.2495	0.0302    0.1056    1.5593    1.6074	1.2798    0.7924    0.5419    0.3812	1.6055    0.0246    0.0499
01.9953   -0.40	  1.5014    2.6191	2.0535   -0.0533   -0.0271    0.4341	2.7579    0.2848    1.6182    0.0482	0.0352    0.0273    1.4269    0.5330	2.1378    2.6003    2.8870    2.8945   -0.5007    0.7830    0.0240    3.3148	0.0328    0.1108    1.6321    1.6458	1.3212    0.8193    0.5673    0.3932	1.6278    0.0255    0.0510
02.2387   -0.40	  1.2966    1.8235	1.5306   -0.0421   -0.0177    0.4700	3.3006   -0.6959    1.0944    0.0429	0.0314    0.0244    1.6399    0.5745	2.3141    2.7711    2.6313    2.6717   -0.5090    0.8454    0.0253    3.5454	0.0346    0.1155    1.6801    1.7175	1.3844    0.8650    0.5975    0.4142	1.6852    0.0256    0.0518
02.5119   -0.40	  1.3520    1.5256	1.4466   -0.0375   -0.0136    0.4828	3.4025   -1.1534    0.8440    0.0402	0.0295    0.0231    1.7512    0.5511	2.2632    2.7755    2.4911    2.5306   -0.4817    0.8129    0.0259    3.4101	0.0380    0.1203    1.7698    1.6931	1.3669    0.8598    0.5885    0.4142	1.7034    0.0254    0.0511
02.8184   -0.40	  1.6363    1.4534	1.5296   -0.0363   -0.0127    0.4890	3.3033   -1.2842    0.7617    0.0387	0.0285    0.0223    1.8116    0.5219	2.1663    2.8650    2.4519    2.4913   -0.4459    0.7778    0.0269    3.2693	0.0410    0.1260    1.9060    1.6830	1.3496    0.8530    0.5789    0.4108	1.7023    0.0276    0.0545
03.1623   -0.40	  1.6335    1.0361	1.3081   -0.0317   -0.0095    0.5147	3.6373   -1.9068    0.4521    0.0357	0.0264    0.0207    1.9904    0.5455	2.2075    2.9334    2.3331    2.3754   -0.4692    0.7762    0.0274    3.2852	0.0426    0.1285    1.9502    1.6931	1.3603    0.8593    0.5898    0.4124	1.7214    0.0266    0.0521
03.5481   -0.40	  1.6941    0.8703	1.2477   -0.0287   -0.0072    0.5166	3.7091   -2.1083    0.3575    0.0349	0.0258    0.0203    2.0724    0.5543	2.2060    2.9517    2.2827    2.3233   -0.4621    0.7763    0.0276    3.2792	0.0430    0.1299    1.9720    1.7072	1.3683    0.8692    0.5958    0.4138	1.7307    0.0266    0.0520
03.9811   -0.40	  1.7667    0.7453	1.1972   -0.0257   -0.0043    0.5365	3.7686   -2.2836    0.2856    0.0345	0.0256    0.0202    2.1750    0.5740	2.2430    3.0555    2.2513    2.2986   -0.4639    0.7931    0.0284    3.3245	0.0446    0.1335    2.0325    1.7467	1.3961    0.8912    0.6072    0.4207	1.7544    0.0272    0.0534
04.4668   -0.40	  1.8583    0.5537	1.1041   -0.0234   -0.0023    0.5581	3.9087   -2.5880    0.1280    0.0331	0.0246    0.0195    2.2604    0.5859	2.2616    3.0984    2.1860    2.2397   -0.4698    0.7983    0.0287    3.3464	0.0463    0.1374    2.0996    1.7645	1.4125    0.8996    0.6148    0.4219	1.7645    0.0274    0.0536
05.0119   -0.40	  1.8896    0.2994	0.9810   -0.0221   -0.0019    0.5899	4.0784   -2.9329   -0.0427    0.0315	0.0235    0.0186    2.3921    0.5979	2.3098    3.1377    2.1225    2.1812   -0.4537    0.8189    0.0299    3.3954	0.0479    0.1422    2.1833    1.7994	1.4344    0.9171    0.6212    0.4256	1.8106    0.0275    0.0545
05.6234   -0.40	  1.9622    0.0561	0.8583   -0.0193    0.0001    0.6094	4.2366   -3.2960   -0.2327    0.0296	0.0221    0.0176    2.4863    0.6000	2.3245    3.1399    2.0430    2.1059   -0.4415    0.8255    0.0303    3.3904	0.0499    0.1460    2.2414    1.8047	1.4361    0.9251    0.6203    0.4269	1.8342    0.0282    0.0552
06.3096   -0.40	  1.9053   -0.1399	0.7586   -0.0176    0.0016    0.6302	4.3716   -3.5659   -0.3651    0.0286	0.0214    0.0171    2.5857    0.6146	2.3611    3.2198    1.9961    2.0663   -0.4321    0.8379    0.0310    3.4244	0.0512    0.1496    2.2972    1.8335	1.4627    0.9446    0.6230    0.4328	1.9309    0.0290    0.0575
07.0795   -0.40	  1.9808   -0.3193	0.6736   -0.0156    0.0030    0.6503	4.4770   -3.7944   -0.4796    0.0277	0.0208    0.0166    2.6685    0.6202	2.3781    3.2676    1.9615    2.0357   -0.4364    0.8430    0.0319    3.4384	0.0514    0.1511    2.3370    1.8649	1.4813    0.9537    0.6322    0.4350	1.9554    0.0286    0.0564
07.9433   -0.40	  1.9754   -0.5123	0.5764   -0.0129    0.0055    0.6724	4.5924   -4.0619   -0.6251    0.0263	0.0199    0.0159    2.7457    0.6287	2.3975    3.3031    1.9081    1.9915   -0.4194    0.8596    0.0325    3.4681	0.0534    0.1555    2.3999    1.8841	1.4986    0.9648    0.6388    0.4355	2.0224    0.0297    0.0589
08.9125   -0.40	  2.0624   -0.7319	0.4701   -0.0102    0.0080    0.6998	4.7013   -4.3398   -0.7691    0.0248	0.0187    0.0150    2.8514    0.6379	2.4301    3.3814    1.8498    1.9411   -0.4039    0.8735    0.0333    3.4981	0.0560    0.1608    2.4918    1.9163	1.5193    0.9778    0.6450    0.4398	2.0593    0.0297    0.0596
10.0000   -0.40	  2.1478   -0.9627	0.3598   -0.0075    0.0104    0.7341	4.8399   -4.6620   -0.9371    0.0234	0.0178    0.0143    2.9667    0.6524	2.4767    3.4478    1.7831    1.8847   -0.3968    0.8893    0.0344    3.5299	0.0586    0.1671    2.5893    1.9443	1.5475    0.9988    0.6564    0.4490	2.1175    0.0305    0.0611
11.2202   -0.40	  2.0727   -1.0825	0.2898   -0.0059    0.0118    0.7426	4.9238   -4.8085   -1.0096    0.0227	0.0173    0.0140    3.0154    0.6612	2.5030    3.5149    1.7598    1.8661   -0.3787    0.9077    0.0349    3.5649	0.0594    0.1692    2.6142    1.9639	1.5557    1.0100    0.6563    0.4477	2.1828    0.0310    0.0625
12.5893   -0.40	  2.0085   -1.2049	0.2244   -0.0060    0.0116    0.7736	4.9797   -4.9747   -1.0939    0.0214	0.0163    0.0132    3.0923    0.6552	2.5283    3.4522    1.6976    1.8137   -0.3760    0.9104    0.0353    3.5654	0.0617    0.1730    2.6610    1.9850	1.5661    1.0180    0.6528    0.4486	2.2096    0.0317    0.0640
14.1254   -0.40	  2.1141   -1.3799	0.1431   -0.0035    0.0140    0.8065	5.0625   -5.2095   -1.2218    0.0204	0.0157    0.0127    3.1821    0.6726	2.5625    3.5453    1.6660    1.7862   -0.3404    0.9408    0.0366    3.6087	0.0634    0.1792    2.7729    2.0137	1.5785    1.0295    0.6523    0.4492	2.3023    0.0342    0.0697
15.8489   -0.40	  2.2231   -1.5213	0.0789   -0.0031    0.0143    0.8379	5.1215   -5.3936   -1.3265    0.0200	0.0155    0.0127    3.2310    0.6831	2.5953    3.5123    1.6244    1.7454   -0.3314    0.9560    0.0374    3.6271	0.0660    0.1856    2.8594    2.0301	1.5967    1.0418    0.6519    0.4478	2.3660    0.0352    0.0724
17.7828   -0.40	  2.1832   -1.6950   -0.0108    0.0018    0.0197    0.8695	5.2154   -5.5972   -1.4131    0.0198	0.0154    0.0127    3.3428    0.7152	2.6736    3.6614    1.6023    1.7313   -0.3403    0.9854    0.0384    3.7170	0.0711    0.1925    2.9286    2.0827	1.6408    1.0677    0.6597    0.4550	2.4543    0.0356    0.0742
00.0631   +0.00	  2.3867    6.1943	4.5114   -0.1185   -0.0795    0.0968   -0.8154    5.7261    4.5252    0.0814	0.0574    0.0429   -0.0112    0.3569	0.7459    0.7880    4.6524    4.3344   -0.4418    0.4434    0.0057    1.9137	0.0168    0.0456    0.4021    0.7505	0.7022    0.4394    0.3284    0.2941	1.1420    0.0170    0.0308
00.0708   +0.00	  2.5844    6.3570	4.6455   -0.1212   -0.0815    0.1006   -0.8339    5.8389    4.6395    0.0838	0.0590    0.0440    0.0136    0.3429	0.7692    0.8611    4.7625    4.4221   -0.4410    0.4471    0.0063    1.9291	0.0187    0.0479    0.4063    0.7716	0.7208    0.4594    0.3397    0.2946	1.1435    0.0164    0.0302
00.0794   +0.00	  2.7214    6.6334	4.8070   -0.1274   -0.0867    0.0966   -0.9034    6.0821    4.7509    0.0854	0.0602    0.0449   -0.1057    0.3149	0.7526    0.8045    4.8399    4.5070   -0.4609    0.4115    0.0059    1.8512	0.0187    0.0479    0.4196    0.7548	0.7016    0.4600    0.3468    0.3003	1.1297    0.0160    0.0273
00.0891   +0.00	  2.8166    6.8646	4.9486   -0.1321   -0.0904    0.0933   -0.9536    6.2719    4.8439    0.0876	0.0619    0.0464   -0.1630    0.3012	0.7265    0.8444    4.9109    4.5823   -0.5127    0.3613    0.0054    1.7651	0.0184    0.0479    0.4604    0.7608	0.7008    0.4519    0.3474    0.2993	1.1085    0.0155    0.0243
00.1000   +0.00	  2.8588    7.1612	5.1531   -0.1381   -0.0952    0.0892   -1.0264    6.5635    5.0314    0.0915	0.0648    0.0487   -0.2215    0.2660	0.7019    0.8152    5.0712    4.7241   -0.4942    0.3404    0.0055    1.6823	0.0189    0.0485    0.4949    0.7464	0.6881    0.4539    0.3492    0.2976	1.1060    0.0147    0.0235
00.1122   +0.00	  2.9244    7.4378	5.3292   -0.1436   -0.0997    0.0829   -1.1117    6.8396    5.1996    0.0949	0.0673    0.0506   -0.2601    0.2605	0.6809    0.8036    5.2160    4.8486   -0.5100    0.3218    0.0058    1.6370	0.0192    0.0489    0.5180    0.7378	0.6800    0.4506    0.3411    0.3011	1.0992    0.0140    0.0218
00.1259   +0.00	  3.1191    7.6807	5.4827   -0.1513   -0.1069    0.0723   -1.1690    7.0852    5.3394    0.0976	0.0693    0.0522   -0.3670    0.2128	0.6496    0.6559    5.3261    4.9484   -0.4529    0.3196    0.0064    1.5747	0.0192    0.0501    0.6039    0.6834	0.6476    0.4376    0.3100    0.2906	1.1414    0.0173    0.0297
00.1413   +0.00	  3.1900    8.0466	5.7081   -0.1598   -0.1139    0.0610   -1.2202    7.4451    5.5473    0.1024	0.0730    0.0550   -0.4929    0.1798	0.6467    0.5794    5.5037    5.1152   -0.4617    0.2898    0.0060    1.4970	0.0182    0.0489    0.6136    0.6707	0.6352    0.4316    0.3184    0.2798	1.1115    0.0164    0.0272
00.1585   +0.00	  3.2895    8.4389	5.9461   -0.1684   -0.1212    0.0709   -1.3579    7.8761    5.7872    0.1064	0.0758    0.0571   -0.6210    0.1546	0.6211    0.6198    5.7248    5.3153   -0.4918    0.2549    0.0060    1.4084	0.0178    0.0488    0.6201    0.6630	0.6235    0.4141    0.3148    0.2666	1.0815    0.0156    0.0233
00.1778   +0.00	  3.3890    8.7327	6.1154   -0.1745   -0.1257    0.0740   -1.3940    8.1583    5.9480    0.1109	0.0792    0.0600   -0.7150    0.1333	0.6375    0.6612    5.8912    5.4713   -0.5265    0.2359    0.0065    1.3591	0.0170    0.0488    0.6388    0.6781	0.6202    0.4120    0.3080    0.2617	1.0476    0.0142    0.0209
00.1995   +0.00	  3.4418    9.0425	6.3136   -0.1805   -0.1305    0.0773   -1.4406    8.4710    6.1321    0.1153	0.0826    0.0626   -0.7907    0.1131	0.6565    0.6504    6.0519    5.6232   -0.5388    0.2362    0.0070    1.3663	0.0166    0.0492    0.6691    0.6873	0.6234    0.4117    0.3204    0.2587	1.0484    0.0129    0.0190
00.2239   +0.00	  3.4991    9.3823	6.4865   -0.1887   -0.1377    0.0846   -1.5388    8.8021    6.3165    0.1194	0.0857    0.0652   -0.8749    0.1054	0.6761    0.6798    6.2246    5.7833   -0.5816    0.2425    0.0078    1.4130	0.0167    0.0508    0.6796    0.7101	0.6438    0.4263    0.3094    0.2631	1.0616    0.0122    0.0168
00.2512   +0.00	  3.4866    9.4998	6.5134   -0.1904   -0.1388    0.0806   -1.5313    8.8987    6.3496    0.1205	0.0868    0.0663   -0.9259    0.1038	0.7107    0.7406    6.2880    5.8536   -0.6114    0.2688    0.0098    1.4687	0.0168    0.0543    0.7102    0.7475	0.6681    0.4405    0.3072    0.2594	1.0208    0.0130    0.0166
00.2818   +0.00	  3.3481   10.0669	6.7782   -0.2049   -0.1524    0.0905   -1.7043    9.4795    6.6414    0.1267	0.0915    0.0701   -1.1387    0.1006	0.7524    0.6245    6.5011    6.0685   -0.6064    0.3075    0.0101    1.5597	0.0151    0.0542    0.7064    0.7549	0.6699    0.4594    0.2977    0.2768	1.0825    0.0120    0.0180
00.3162   +0.00	  3.3310   10.1164	6.7732   -0.2052   -0.1524    0.0933   -1.6208    9.4575    6.6136    0.1266	0.0917    0.0703   -1.1323    0.0982	0.7883    0.7490    6.4805    6.0576   -0.6414    0.2905    0.0106    1.5451	0.0149    0.0550    0.7338    0.7616	0.6675    0.4328    0.2922    0.2579	1.0916    0.0127    0.0168
00.3548   +0.00	  3.3402   10.2744	6.8261   -0.2106   -0.1593    0.1227   -1.5704    9.5076    6.6394    0.1259	0.0912    0.0699   -1.0815    0.1128	0.8764    0.8353    6.4603    6.0558   -0.6890    0.2998    0.0100    1.6498	0.0118    0.0541    0.8038    0.8460	0.7183    0.4496    0.3015    0.2648	1.1172    0.0125    0.0163
00.3981   +0.00	  3.1313   10.1787	6.6611   -0.2080   -0.1577    0.1305   -1.3626    9.3244    6.4904    0.1233	0.0895    0.0689   -1.0840    0.1569	0.9872    0.9837    6.3041    5.9488   -0.7271    0.3292    0.0109    1.7965	0.0097    0.0541    0.8181    0.9129	0.7285    0.4686    0.3230    0.2786	1.1355    0.0125    0.0166
00.4467   +0.00	  2.9335    9.8444	6.3788   -0.2001   -0.1513    0.1401   -1.1196    8.9084    6.2393    0.1187	0.0864    0.0667   -0.9947    0.1950	1.1118    1.0963    6.1117    5.8002   -0.7574    0.3876    0.0134    2.0022	0.0087    0.0576    0.8633    1.0254	0.7945    0.5198    0.3466    0.3027	1.1813    0.0121    0.0174
00.5012   +0.00	  2.8368    9.5054	6.1672   -0.1907   -0.1425    0.1725   -0.8733    8.4599    5.9834    0.1149	0.0838    0.0649   -0.8695    0.1935	1.1935    1.2705    5.8826    5.6038   -0.7467    0.4065    0.0138    2.1038	0.0082    0.0588    0.9236    1.0830	0.8622    0.5184    0.3686    0.2802	1.2208    0.0119    0.0173
00.5623   +0.00	  2.5932    8.9840	5.7690   -0.1781   -0.1325    0.1882   -0.5284    7.8517    5.6141    0.1076	0.0787    0.0611   -0.7441    0.2377	1.3207    1.4783    5.5911    5.3616   -0.7598    0.4689    0.0164    2.3177	0.0093    0.0628    0.9623    1.1812	0.9179    0.5545    0.3934    0.2923	1.2701    0.0122    0.0176
00.6310   +0.00	  2.3935    8.4220	5.3574   -0.1656   -0.1227    0.2007   -0.2008    7.2236    5.2495    0.1009	0.0739    0.0575   -0.5971    0.2773	1.4388    1.6564    5.3247    5.1378   -0.7785    0.5269    0.0190    2.5175	0.0097    0.0669    1.0103    1.2785	0.9717    0.5898    0.4206    0.3096	1.3088    0.0122    0.0177
00.7079   +0.00	  2.1386    7.5961	4.8516   -0.1474   -0.1069    0.2131	0.1951    6.3422    4.7879    0.0939	0.0689    0.0537   -0.3411    0.3177	1.5705    1.8371    5.0022    4.8491   -0.7695    0.6028    0.0217    2.7430	0.0108    0.0707    1.0455    1.3881	1.0405    0.6311    0.4544    0.3284	1.3241    0.0122    0.0181
00.7943   +0.00	  1.8929    6.7667	4.3609   -0.1286   -0.0904    0.2250	0.6146    5.4187    4.2982    0.0865	0.0635    0.0496   -0.0581    0.3547	1.6785    2.0366    4.6629    4.5424   -0.7452    0.6590    0.0234    2.9063	0.0134    0.0758    1.0986    1.4661	1.0883    0.6709    0.4851    0.3504	1.3552    0.0120    0.0188
00.8913   +0.00	  1.7768    5.9489	3.9371   -0.1064   -0.0704    0.2736	0.9877    4.3839    3.7736    0.0783	0.0574    0.0448    0.3492    0.3688	1.7879    2.2661    4.2801    4.1900   -0.7369    0.6716    0.0243    3.0048	0.0156    0.0804    1.1879    1.5372	1.1462    0.6865    0.5123    0.3384	1.4123    0.0123    0.0205
01.0000   +0.00	  1.6613    5.0449	3.4820   -0.0861   -0.0527    0.3017	1.3693    3.3187    3.2470    0.0702	0.0513    0.0399    0.7331    0.3929	1.8728    2.4078    3.9551    3.8795   -0.7152    0.7039    0.0257    3.1077	0.0189    0.0868    1.2749    1.5832	1.1829    0.7191    0.5446    0.3499	1.4589    0.0128    0.0213
01.1220   +0.00	  1.5424    4.2110	3.0355   -0.0693   -0.0387    0.3324	1.7663    2.3384    2.7746    0.0639	0.0467    0.0363    1.0869    0.4338	1.9922    2.6635    3.6771    3.6208   -0.7301    0.7534    0.0276    3.2922	0.0218    0.0934    1.3696    1.6775	1.2629    0.7706    0.5864    0.3828	1.5543    0.0138    0.0220
01.2589   +0.00	  1.5258    3.2955	2.5623   -0.0494   -0.0207    0.3845	2.2281    1.1193    2.1770    0.0569	0.0417    0.0325    1.5626    0.4974	2.1322    3.0804    3.3197    3.3006   -0.7623    0.7949    0.0297    3.4762	0.0305    0.1084    1.5576    1.7976	1.3897    0.8666    0.6431    0.4412	1.7386    0.0151    0.0262
01.4125   +0.00	  1.4648    2.4445	2.1157   -0.0310   -0.0040    0.4247	2.7031    0.0024    1.6126    0.0506	0.0372    0.0291    1.9552    0.5513	2.2599    3.4438    3.0024    3.0162   -0.7356    0.8565    0.0314    3.6580	0.0379    0.1215    1.7060    1.8967	1.4746    0.9542    0.7054    0.5034	1.8663    0.0179    0.0335
01.5849   +0.00	  1.5458    2.4019	2.1167   -0.0370   -0.0099    0.4833	2.7042   -0.1026    1.5613    0.0505	0.0373    0.0292    1.9920    0.5793	2.2849    3.4624    2.9700    2.9857   -0.6855    0.8681    0.0326    3.6273	0.0422    0.1293    1.8147    1.9258	1.5353    0.9828    0.7056    0.5085	1.9565    0.0212    0.0437
01.7783   +0.00	  1.5602    1.9452	1.8841   -0.0300   -0.0040    0.5226	2.9458   -0.6849    1.2797    0.0473	0.0350    0.0275    2.1879    0.6162	2.3684    3.6277    2.8352    2.8660   -0.6842    0.8940    0.0340    3.7358	0.0446    0.1349    1.9044    1.9826	1.5828    1.0138    0.7247    0.5107	2.0295    0.0225    0.0473
01.9953   +0.00	  1.7060    1.4891	1.6751   -0.0245   -0.0001    0.5553	3.2351   -1.3126    0.9709    0.0440	0.0326    0.0257    2.3921    0.6411	2.4150    3.9217    2.7048    2.7430   -0.6802    0.9470    0.0369    3.8876	0.0466    0.1382    1.9903    2.0551	1.6214    1.0359    0.7470    0.5156	2.0945    0.0239    0.0495
02.2387   +0.00	  1.6905    1.0490	1.4407   -0.0159    0.0081    0.5848	3.5103   -1.9316    0.6526    0.0409	0.0304    0.0241    2.6068    0.6671	2.4750    4.0544    2.5592    2.6144   -0.6620    0.9503    0.0376    3.8832	0.0505    0.1471    2.1045    2.0828	1.6511    1.0686    0.7581    0.5314	2.1581    0.0238    0.0505
02.5119   +0.00	  1.7164    0.5771	1.2069   -0.0086    0.0145    0.6230	3.8210   -2.6071    0.2986    0.0372	0.0278    0.0220    2.8314    0.6934	2.5249    4.2347    2.4218    2.4929   -0.6594    0.9760    0.0393    3.9522	0.0539    0.1549    2.2277    2.1419	1.6870    1.0970    0.7706    0.5475	2.2366    0.0238    0.0513
02.8184   +0.00	  1.8171    0.1110	0.9879   -0.0016    0.0203    0.6617	4.1039   -3.2449   -0.0269    0.0338	0.0253    0.0202    3.0535    0.7154	2.5815    4.4452    2.3145    2.3985   -0.6477    1.0029    0.0412    4.0040	0.0573    0.1636    2.3697    2.1863	1.7225    1.1271    0.7803    0.5578	2.3153    0.0254    0.0535
03.1623   +0.00	  1.8989   -0.3719	0.7787    0.0073    0.0288    0.7169	4.3409   -3.8748   -0.3343    0.0306	0.0230    0.0184    3.3151    0.7514	2.6579    4.6754    2.2017    2.3007   -0.6472    1.0447    0.0436    4.1117	0.0622    0.1753    2.5443    2.2701	1.7854    1.1744    0.8046    0.5770	2.4279    0.0264    0.0558
03.5481   +0.00	  2.0741   -0.7701	0.6002    0.0140    0.0349    0.7498	4.5161   -4.3459   -0.5723    0.0283	0.0214    0.0172    3.5072    0.7759	2.7059    4.8478    2.1165    2.2269   -0.6671    1.0610    0.0455    4.1582	0.0655    0.1818    2.6582    2.3236	1.8301    1.2046    0.8188    0.5885	2.4823    0.0263    0.0557
03.9811   +0.00	  2.1565   -1.0655	0.4637    0.0184    0.0392    0.7885	4.6525   -4.7416   -0.7724    0.0267	0.0203    0.0164    3.6665    0.7946	2.7498    4.9342    2.0347    2.1595   -0.6751    1.0730    0.0465    4.1971	0.0687    0.1883    2.7473    2.3627	1.8675    1.2334    0.8284    0.6006	2.5419    0.0268    0.0567
04.4668   +0.00	  2.1424   -0.9932	0.4944    0.0146    0.0355    0.7931	4.6125   -4.6410   -0.7301    0.0273	0.0208    0.0168    3.6306    0.7898	2.7397    4.8854    2.0461    2.1692   -0.6712    1.0654    0.0468    4.1826	0.0690    0.1887    2.7643    2.3556	1.8581    1.2221    0.8311    0.5940	2.5585    0.0265    0.0570
05.0119   +0.00	  2.2879   -1.2521	0.3775    0.0198    0.0404    0.8109	4.7168   -4.9148   -0.8641    0.0263	0.0201    0.0163    3.7224    0.8058	2.7756    4.9927    1.9952    2.1263   -0.6929    1.0712    0.0474    4.2106	0.0710    0.1919    2.7945    2.3897	1.8897    1.2447    0.8425    0.6021	2.5947    0.0272    0.0576
05.6234   +0.00	  2.3696   -1.4957	0.2723    0.0240    0.0443    0.8385	4.8342   -5.2095   -1.0114    0.0251	0.0193    0.0157    3.8439    0.8240	2.8115    5.1057    1.9538    2.0968   -0.7079    1.0910    0.0484    4.2769	0.0732    0.1968    2.8671    2.4373	1.9213    1.2670    0.8499    0.6149	2.6446    0.0285    0.0604
06.3096   +0.00	  2.4194   -1.6323	0.2111    0.0220    0.0419    0.8590	4.9215   -5.4102   -1.1175    0.0246	0.0190    0.0156    3.9021    0.8225	2.8149    5.0539    1.9156    2.0583   -0.7123    1.0755    0.0484    4.2339	0.0747    0.2001    2.9229    2.4395	1.9181    1.2628    0.8426    0.6061	2.7035    0.0280    0.0589
07.0795   +0.00	  2.4450   -1.8087	0.1292    0.0239    0.0438    0.8923	5.0038   -5.6654   -1.2463    0.0234	0.0182    0.0150    4.0144    0.8330	2.8483    5.0989    1.8515    2.0042   -0.7205    1.0870    0.0496    4.2695	0.0773    0.2050    2.9939    2.4740	1.9423    1.2808    0.8527    0.6144	2.7725    0.0280    0.0589
07.9433   +0.00	  2.4669   -2.1000   -0.0021    0.0286    0.0487    0.9287	5.1048   -6.0122   -1.4124    0.0221	0.0173    0.0144    4.1719    0.8551	2.8858    5.2206    1.7904    1.9531   -0.7340    1.0985    0.0509    4.3047	0.0794    0.2103    3.0645    2.5236	1.9851    1.3109    0.8703    0.6248	2.8209    0.0271    0.0570
08.9125   +0.00	  2.5656   -2.3444   -0.1060    0.0344    0.0544    0.9583	5.2027   -6.2834   -1.5475    0.0207	0.0163    0.0136    4.2834    0.8677	2.9119    5.3345    1.7396    1.9107   -0.7242    1.1092    0.0520    4.3363	0.0829    0.2167    3.1500    2.5498	2.0067    1.3281    0.8659    0.6319	2.9256    0.0287    0.0603
10.0000   +0.00	  2.7363   -2.6272   -0.2201    0.0388    0.0587    1.0021	5.2503   -6.5618   -1.6850    0.0193	0.0154    0.0129    4.4201    0.8887	2.9716    5.4026    1.6745    1.8563   -0.7274    1.1272    0.0537    4.3815	0.0858    0.2234    3.2394    2.6132	2.0597    1.3603    0.8838    0.6413	3.0257    0.0281    0.0599
11.2202   +0.00	  3.0536   -2.9184   -0.3382    0.0441    0.0644    1.0595	5.3322   -6.8773   -1.8353    0.0180	0.0145    0.0122    4.5805    0.9160	3.0109    5.4938    1.6066    1.8029   -0.7358    1.1368    0.0552    4.4062	0.0901    0.2318    3.3590    2.6670	2.0930    1.3865    0.9040    0.6500	3.1213    0.0286    0.0613
